CHECKSUM,COUNTER,Steer_Torque_Sensor,Steering_Angle,Steer_Torque_Output,wordcount,Steer_Warning,[PRED]DecisionTreeClassifier,[PRED]GaussianNB
254.0,5.0,58.0,0.0217,190.0,112,0.0,0.0,0.0
241.0,6.0,69.0,0.0434,210.0,115,0.0,0.0,0.0
239.0,7.0,71.0,0.0868,200.0,121,0.0,0.0,0.0
5.0,8.0,58.0,0.0868,120.0,88,0.0,0.0,0.0
21.0,9.0,42.0,0.0868,130.0,97,0.0,0.0,0.0
34.0,10.0,27.0,0.1736,120.0,124,0.0,0.0,0.0
30.0,11.0,26.0,0.217,160.0,115,0.0,0.0,0.0
25.0,12.0,30.0,0.2387,170.0,112,0.0,0.0,0.0
32.0,13.0,28.0,0.2387,130.0,97,0.0,0.0,0.0
43.0,14.0,25.0,0.2387,60.0,103,0.0,0.0,0.0
37.0,15.0,31.0,0.217,80.0,106,0.0,0.0,0.0
16.0,0.0,38.0,0.217,70.0,127,0.0,0.0,0.0
12.0,1.0,40.0,0.217,100.0,103,0.0,0.0,0.0
5.0,2.0,43.0,0.2387,140.0,88,0.0,0.0,0.0
246.0,3.0,50.0,0.2387,230.0,106,0.0,1.0,0.0
240.0,4.0,58.0,0.2604,210.0,106,0.0,0.0,0.0
238.0,5.0,61.0,0.2821,200.0,118,0.0,0.0,0.0
240.0,6.0,62.0,0.2821,180.0,115,0.0,0.0,0.0
235.0,7.0,63.0,0.2821,230.0,88,0.0,0.0,0.0
234.0,8.0,64.0,0.2821,240.0,97,0.0,0.0,0.0
232.0,9.0,61.0,0.3255,280.0,115,0.0,0.0,0.0
242.0,10.0,55.0,0.4123,210.0,115,0.0,0.0,0.0
245.0,11.0,50.0,0.4557,220.0,103,0.0,0.0,0.0
3.0,12.0,41.0,0.5425,140.0,100,0.0,0.0,0.0
16.0,13.0,27.0,0.7161000000000001,80.0,97,0.0,0.0,0.0
1.0,14.0,30.0,0.8463,150.0,106,0.0,0.0,0.0
245.0,15.0,43.0,0.8463,150.0,124,0.0,0.0,0.0
239.0,0.0,47.0,0.7812,50.0,103,0.0,0.0,0.0
246.0,1.0,44.0,0.7161000000000001,50.0,88,0.0,0.0,0.0
246.0,2.0,47.0,0.6076,80.0,109,0.0,0.0,0.0
255.0,3.0,47.0,0.4991,-20.0,112,0.0,0.0,0.0
2.0,4.0,43.0,0.5208,60.0,118,0.0,0.0,0.0
246.0,5.0,49.0,0.5425,120.0,112,0.0,0.0,0.0
255.0,6.0,48.0,0.5859,30.0,88,0.0,0.0,0.0
254.0,7.0,34.0,0.8246,80.0,103,0.0,0.0,0.0
242.0,8.0,36.0,0.8897,160.0,118,0.0,0.0,0.0
238.0,9.0,36.0,0.9548,180.0,118,0.0,0.0,0.0
246.0,10.0,30.0,0.9982,150.0,103,0.0,0.0,0.0
4.0,11.0,27.0,0.9765,60.0,97,0.0,0.0,0.0
14.0,12.0,22.0,0.9548,30.0,103,0.0,0.0,0.0
14.0,13.0,21.0,0.9331,60.0,112,0.0,0.0,0.0
0.0,14.0,26.0,0.9331,160.0,127,0.0,0.0,0.0
250.0,15.0,34.0,0.9331,150.0,103,0.0,0.0,0.0
233.0,0.0,37.0,0.9331,140.0,88,0.0,0.0,0.0
252.0,1.0,24.0,0.9982,60.0,106,0.0,0.0,0.0
5.0,2.0,15.0,1.0199,60.0,106,0.0,0.0,0.0
5.0,3.0,10.0,0.9982,130.0,115,0.0,0.0,0.0
21.0,4.0,3.0,0.9982,50.0,115,0.0,0.0,0.0
18.0,5.0,0.0,1.0199,40.0,88,0.0,0.0,0.0
27.0,6.0,1.0,0.9982,30.0,97,0.0,0.0,0.0
26.0,7.0,4.0,0.9548,-30.0,115,0.0,0.0,0.0
25.0,8.0,8.0,0.9548,-50.0,115,0.0,0.0,0.0
22.0,9.0,10.0,0.9548,-30.0,103,0.0,0.0,0.0
27.0,10.0,8.0,0.9548,-50.0,100,0.0,0.0,0.0
31.0,11.0,3.0,0.9548,-30.0,97,0.0,1.0,0.0
39.0,12.0,-2.0,0.9114,-100.0,112,0.0,0.0,0.0
52.0,13.0,-10.0,0.868,-120.0,124,0.0,0.0,0.0
69.0,14.0,-19.0,0.8029000000000001,-160.0,103,0.0,0.0,0.0
