CHECKSUM,COUNTER,Steer_Torque_Sensor,Steering_Angle,Steer_Torque_Output,wordcount,Steer_Warning,[PRED]DecisionTreeClassifier,[PRED]GaussianNB
8.0,4.0,6.0,1.1935,60.0,70,0.0,0.0,0.0
15.0,5.0,2.0,1.1935,40.0,103,0.0,0.0,0.0
10.0,6.0,0.0,1.1718,-10.0,109,0.0,0.0,0.0
17.0,7.0,4.0,1.1501,-30.0,109,0.0,0.0,0.0
18.0,8.0,7.0,1.1284,-50.0,85,0.0,0.0,0.0
14.0,9.0,9.0,1.1067,-10.0,97,0.0,0.0,0.0
18.0,10.0,11.0,1.1067,10.0,109,0.0,0.0,0.0
11.0,11.0,12.0,1.1067,80.0,94,0.0,0.0,0.0
10.0,12.0,13.0,1.1067,90.0,115,0.0,0.0,0.0
10.0,13.0,10.0,1.1284,120.0,70,0.0,0.0,0.0
8.0,14.0,10.0,1.1284,150.0,70,0.0,0.0,0.0
7.0,15.0,9.0,1.1501,170.0,115,0.0,0.0,0.0
249.0,0.0,8.0,1.1501,170.0,79,0.0,0.0,0.0
249.0,1.0,8.0,1.1718,170.0,118,0.0,0.0,0.0
251.0,2.0,7.0,1.1935,160.0,127,0.0,0.0,0.0
252.0,3.0,9.0,1.1935,140.0,127,0.0,0.0,0.0
253.0,4.0,11.0,1.1935,120.0,100,0.0,0.0,0.0
251.0,5.0,14.0,1.1935,120.0,109,0.0,0.0,0.0
251.0,6.0,15.0,1.1935,120.0,133,0.0,0.0,0.0
0.0,7.0,14.0,1.1935,90.0,70,0.0,0.0,0.0
0.0,8.0,12.0,1.1935,120.0,76,0.0,0.0,0.0
1.0,9.0,11.0,1.1935,130.0,79,0.0,0.0,0.0
8.0,10.0,8.0,1.1935,100.0,115,0.0,0.0,0.0
14.0,11.0,5.0,1.1935,80.0,79,0.0,0.0,0.0
18.0,12.0,2.0,1.1935,80.0,94,0.0,0.0,0.0
16.0,13.0,3.0,1.1935,100.0,91,0.0,0.0,0.0
9.0,14.0,7.0,1.1935,140.0,82,0.0,0.0,0.0
11.0,15.0,8.0,1.1935,120.0,106,0.0,0.0,0.0
253.0,0.0,8.0,1.1935,110.0,58,0.0,0.0,0.0
2.0,1.0,11.0,1.1718,50.0,103,0.0,0.0,0.0
3.0,2.0,11.0,1.1501,60.0,118,0.0,0.0,0.0
