CHECKSUM,COUNTER,Steer_Torque_Sensor,Steering_Angle,Steer_Torque_Output,wordcount,Steer_Warning,[PRED]DecisionTreeClassifier,[PRED]GaussianNB
232.0,7.0,6.0,-3.2116,-180.0,106,0.0,0.0,0.0
239.0,8.0,4.0,-3.2333000000000003,-210.0,55,0.0,0.0,0.0
238.0,9.0,4.0,-3.2116,-200.0,73,0.0,0.0,0.0
237.0,10.0,4.0,-3.2333000000000003,-170.0,73,0.0,0.0,0.0
238.0,11.0,5.0,-3.2333000000000003,-180.0,100,0.0,0.0,0.0
241.0,12.0,5.0,-3.2333000000000003,-200.0,97,0.0,0.0,0.0
241.0,13.0,5.0,-3.2333000000000003,-190.0,61,0.0,0.0,0.0
242.0,14.0,5.0,-3.2333000000000003,-190.0,55,0.0,0.0,0.0
242.0,15.0,5.0,-3.2333000000000003,-180.0,79,0.0,0.0,0.0
223.0,0.0,7.0,-3.2333000000000003,-160.0,106,0.0,0.0,0.0
225.0,1.0,6.0,-3.2333000000000003,-160.0,91,0.0,0.0,0.0
224.0,2.0,6.0,-3.2333000000000003,-140.0,64,0.0,0.0,0.0
229.0,3.0,6.0,-3.2333000000000003,-180.0,61,0.0,0.0,0.0
232.0,4.0,6.0,-3.2333000000000003,-200.0,73,0.0,0.0,0.0
229.0,5.0,7.0,-3.2333000000000003,-170.0,112,0.0,0.0,0.0
229.0,6.0,6.0,-3.2333000000000003,-150.0,94,0.0,0.0,0.0
230.0,7.0,5.0,-3.2333000000000003,-140.0,58,0.0,0.0,0.0
227.0,8.0,6.0,-3.2333000000000003,-110.0,64,0.0,0.0,0.0
229.0,9.0,8.0,-3.255,-130.0,73,0.0,0.0,0.0
235.0,10.0,6.0,-3.2333000000000003,-170.0,88,0.0,0.0,0.0
235.0,11.0,6.0,-3.2333000000000003,-160.0,100,0.0,0.0,0.0
236.0,12.0,5.0,-3.2333000000000003,-150.0,58,0.0,0.0,0.0
234.0,13.0,5.0,-3.2333000000000003,-120.0,58,0.0,0.0,0.0
235.0,14.0,6.0,-3.2333000000000003,-130.0,79,0.0,0.0,0.0
238.0,15.0,5.0,-3.2333000000000003,-140.0,106,0.0,0.0,0.0
226.0,0.0,5.0,-3.2333000000000003,-170.0,97,0.0,0.0,0.0
224.0,1.0,5.0,-3.2333000000000003,-140.0,67,0.0,0.0,0.0
224.0,2.0,5.0,-3.2333000000000003,-130.0,67,0.0,0.0,0.0
220.0,3.0,4.0,-3.2333000000000003,-70.0,70,0.0,0.0,0.0
221.0,4.0,4.0,-3.2116,-80.0,109,0.0,0.0,0.0
223.0,5.0,2.0,-3.1899,-80.0,94,0.0,0.0,0.0
223.0,6.0,3.0,-3.1899,-80.0,52,0.0,0.0,0.0
227.0,7.0,4.0,-3.1899,-120.0,67,0.0,0.0,0.0
230.0,8.0,2.0,-3.1899,-120.0,73,0.0,0.0,0.0
231.0,9.0,2.0,-3.1899,-120.0,94,0.0,0.0,0.0
232.0,10.0,3.0,-3.1899,-130.0,97,0.0,0.0,0.0
235.0,11.0,3.0,-3.1899,-150.0,58,0.0,0.0,0.0
233.0,12.0,2.0,-3.1899,-110.0,58,0.0,0.0,0.0
233.0,13.0,2.0,-3.1899,-100.0,79,0.0,0.0,0.0
232.0,14.0,3.0,-3.1899,-90.0,106,0.0,0.0,0.0
232.0,15.0,4.0,-3.1899,-90.0,91,0.0,0.0,0.0
218.0,0.0,4.0,-3.1899,-100.0,64,0.0,0.0,0.0
215.0,1.0,3.0,-3.1899,-50.0,58,0.0,0.0,0.0
214.0,2.0,1.0,-3.1682,-20.0,70,0.0,0.0,0.0
208.0,3.0,0.0,-3.1248,-30.0,115,0.0,0.0,0.0
206.0,4.0,0.0,-3.1031,-10.0,94,0.0,0.0,0.0
208.0,5.0,0.0,-3.1031,-20.0,58,0.0,0.0,0.0
209.0,6.0,0.0,-3.1031,-20.0,64,0.0,0.0,0.0
211.0,7.0,0.0,-3.0814,30.0,79,0.0,0.0,0.0
209.0,8.0,0.0,-3.0814,-10.0,97,0.0,0.0,0.0
210.0,9.0,0.0,-3.0597,-20.0,106,0.0,0.0,0.0
213.0,10.0,0.0,-3.0380000000000003,20.0,61,0.0,0.0,0.0
